zone_id,bn_prob,eta_min,severity,action,scored_at
pick-a,0.161,,normal,,1772554881664
pick-b,0.569,13.8,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554881664
pack,0.442,,normal,,1772554881664
stage-out,0.426,,normal,,1772554881664
dock-c,0.085,,normal,,1772554881664
dock-d,0.204,,normal,,1772554881664
dock-a,0.126,,normal,,1772554885664
dock-b,0.343,,normal,,1772554885664
stage-in,0.504,15.4,elevated,,1772554885664
aisle-1-4,0.545,14.4,elevated,,1772554885664
aisle-5-8,0.217,,normal,,1772554885664
aisle-9-12,0.274,,normal,,1772554885664
pick-a,0.201,,normal,,1772554885664
pick-b,0.532,14.7,elevated,,1772554885664
pack,0.478,16.1,normal,,1772554885664
stage-out,0.472,16.2,normal,,1772554885664
dock-c,0.158,,normal,,1772554885664
dock-d,0.262,,normal,,1772554885664
dock-a,0.133,,normal,,1772554889664
dock-b,0.347,,normal,,1772554889664
stage-in,0.431,,normal,,1772554889664
aisle-1-4,0.501,15.5,elevated,,1772554889664
aisle-5-8,0.223,,normal,,1772554889664
aisle-9-12,0.184,,normal,,1772554889664
pick-a,0.193,,normal,,1772554889664
pick-b,0.566,13.9,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554889664
pack,0.524,14.9,elevated,,1772554889664
stage-out,0.496,15.6,normal,,1772554889664
dock-c,0.114,,normal,,1772554889664
dock-d,0.207,,normal,,1772554889664
dock-a,0.093,,normal,,1772554893664
dock-b,0.303,,normal,,1772554893664
stage-in,0.506,15.3,elevated,,1772554893664
aisle-1-4,0.502,15.4,elevated,,1772554893664
aisle-5-8,0.161,,normal,,1772554893664
aisle-9-12,0.208,,normal,,1772554893664
pick-a,0.222,,normal,,1772554893664
pick-b,0.516,15.1,elevated,,1772554893664
pack,0.409,,normal,,1772554893664
stage-out,0.461,16.5,normal,,1772554893664
dock-c,0.147,,normal,,1772554893664
dock-d,0.231,,normal,,1772554893664
dock-a,0.068,,normal,,1772554897664
dock-b,0.389,,normal,,1772554897664
stage-in,0.51,15.2,elevated,,1772554897664
aisle-1-4,0.569,13.8,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554897664
aisle-5-8,0.26,,normal,,1772554897664
aisle-9-12,0.214,,normal,,1772554897664
pick-a,0.268,,normal,,1772554897664
pick-b,0.566,13.9,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554897664
pack,0.489,15.8,normal,,1772554897664
stage-out,0.525,14.9,elevated,,1772554897664
dock-c,0.132,,normal,,1772554897664
dock-d,0.177,,normal,,1772554897664
dock-a,0.14,,normal,,1772554901664
dock-b,0.391,,normal,,1772554901664
stage-in,0.501,15.5,elevated,,1772554901664
aisle-1-4,0.485,15.9,normal,,1772554901664
aisle-5-8,0.315,,normal,,1772554901664
aisle-9-12,0.256,,normal,,1772554901664
pick-a,0.29,,normal,,1772554901664
pick-b,0.538,14.5,elevated,,1772554901664
pack,0.49,15.8,normal,,1772554901664
stage-out,0.483,15.9,normal,,1772554901664
dock-c,0.136,,normal,,1772554901664
dock-d,0.113,,normal,,1772554901664
dock-a,0.125,,normal,,1772554905664
dock-b,0.397,,normal,,1772554905664
stage-in,0.41,,normal,,1772554905664
aisle-1-4,0.49,15.8,normal,,1772554905664
aisle-5-8,0.325,,normal,,1772554905664
aisle-9-12,0.188,,normal,,1772554905664
pick-a,0.38,,normal,,1772554905664
pick-b,0.554,14.1,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554905664
pack,0.449,,normal,,1772554905664
stage-out,0.403,,normal,,1772554905664
dock-c,0.161,,normal,,1772554905664
dock-d,0.143,,normal,,1772554905664
dock-a,0.163,,normal,,1772554909664
dock-b,0.424,,normal,,1772554909664
stage-in,0.419,,normal,,1772554909664
aisle-1-4,0.505,15.4,elevated,,1772554909664
aisle-5-8,0.37,,normal,,1772554909664
aisle-9-12,0.208,,normal,,1772554909664
pick-a,0.364,,normal,,1772554909664
pick-b,0.583,13.4,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554909664
pack,0.422,,normal,,1772554909664
stage-out,0.456,16.6,normal,,1772554909664
dock-c,0.178,,normal,,1772554909664
dock-d,0.102,,normal,,1772554909664
dock-a,0.178,,normal,,1772554913664
dock-b,0.492,15.7,normal,,1772554913664
stage-in,0.382,,normal,,1772554913664
aisle-1-4,0.477,16.1,normal,,1772554913664
aisle-5-8,0.307,,normal,,1772554913664
aisle-9-12,0.225,,normal,,1772554913664
pick-a,0.341,,normal,,1772554913664
pick-b,0.549,14.3,elevated,,1772554913664
pack,0.399,,normal,,1772554913664
stage-out,0.46,16.5,normal,,1772554913664
dock-c,0.157,,normal,,1772554913664
dock-d,0.161,,normal,,1772554913664
dock-a,0.172,,normal,,1772554917664
dock-b,0.388,,normal,,1772554917664
stage-in,0.364,,normal,,1772554917664
aisle-1-4,0.556,14.1,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554917664
aisle-5-8,0.321,,normal,,1772554917664
aisle-9-12,0.243,,normal,,1772554917664
pick-a,0.345,,normal,,1772554917664
pick-b,0.489,15.8,normal,,1772554917664
pack,0.438,,normal,,1772554917664
stage-out,0.428,,normal,,1772554917664
dock-c,0.136,,normal,,1772554917664
dock-d,0.131,,normal,,1772554917664
dock-a,0.147,,normal,,1772554921664
dock-b,0.414,,normal,,1772554921664
stage-in,0.345,,normal,,1772554921664
aisle-1-4,0.479,16.0,normal,,1772554921664
aisle-5-8,0.298,,normal,,1772554921664
aisle-9-12,0.228,,normal,,1772554921664
pick-a,0.394,,normal,,1772554921664
pick-b,0.447,,normal,,1772554921664
pack,0.38,,normal,,1772554921664
stage-out,0.454,16.6,normal,,1772554921664
dock-c,0.188,,normal,,1772554921664
dock-d,0.181,,normal,,1772554921664
dock-a,0.134,,normal,,1772554925664
dock-b,0.363,,normal,,1772554925664
stage-in,0.265,,normal,,1772554925664
aisle-1-4,0.46,16.5,normal,,1772554925664
aisle-5-8,0.306,,normal,,1772554925664
aisle-9-12,0.224,,normal,,1772554925664
pick-a,0.397,,normal,,1772554925664
pick-b,0.51,15.2,elevated,,1772554925664
pack,0.348,,normal,,1772554925664
stage-out,0.406,,normal,,1772554925664
dock-c,0.139,,normal,,1772554925664
dock-d,0.161,,normal,,1772554925664
dock-a,0.196,,normal,,1772554929664
dock-b,0.329,,normal,,1772554929664
stage-in,0.299,,normal,,1772554929664
aisle-1-4,0.48,16.0,normal,,1772554929664
aisle-5-8,0.374,,normal,,1772554929664
aisle-9-12,0.244,,normal,,1772554929664
pick-a,0.477,16.1,normal,,1772554929664
pick-b,0.506,15.3,elevated,,1772554929664
pack,0.37,,normal,,1772554929664
stage-out,0.374,,normal,,1772554929664
dock-c,0.174,,normal,,1772554929664
dock-d,0.174,,normal,,1772554929664
dock-a,0.214,,normal,,1772554933664
dock-b,0.378,,normal,,1772554933664
stage-in,0.323,,normal,,1772554933664
aisle-1-4,0.493,15.7,normal,,1772554933664
aisle-5-8,0.348,,normal,,1772554933664
aisle-9-12,0.208,,normal,,1772554933664
pick-a,0.5,15.5,elevated,,1772554933664
pick-b,0.472,16.2,normal,,1772554933664
pack,0.443,,normal,,1772554933664
stage-out,0.447,,normal,,1772554933664
dock-c,0.182,,normal,,1772554933664
dock-d,0.145,,normal,,1772554933664
dock-a,0.244,,normal,,1772554937664
dock-b,0.41,,normal,,1772554937664
stage-in,0.48,16.0,normal,,1772554937664
aisle-1-4,0.513,15.2,elevated,,1772554937664
aisle-5-8,0.386,,normal,,1772554937664
aisle-9-12,0.244,,normal,,1772554937664
pick-a,0.498,15.6,normal,,1772554937664
pick-b,0.531,14.7,elevated,,1772554937664
pack,0.461,16.5,normal,,1772554937664
stage-out,0.453,16.7,normal,,1772554937664
dock-c,0.164,,normal,,1772554937664
dock-d,0.15,,normal,,1772554937664
dock-a,0.229,,normal,,1772554941664
dock-b,0.396,,normal,,1772554941664
stage-in,0.515,15.1,elevated,,1772554941664
aisle-1-4,0.46,16.5,normal,,1772554941664
aisle-5-8,0.375,,normal,,1772554941664
aisle-9-12,0.187,,normal,,1772554941664
pick-a,0.495,15.6,normal,,1772554941664
pick-b,0.514,15.2,elevated,,1772554941664
pack,0.457,16.6,normal,,1772554941664
stage-out,0.476,16.1,normal,,1772554941664
dock-c,0.196,,normal,,1772554941664
dock-d,0.151,,normal,,1772554941664
dock-a,0.282,,normal,,1772554945664
dock-b,0.414,,normal,,1772554945664
stage-in,0.445,,normal,,1772554945664
aisle-1-4,0.495,15.6,normal,,1772554945664
aisle-5-8,0.423,,normal,,1772554945664
aisle-9-12,0.139,,normal,,1772554945664
pick-a,0.501,15.5,elevated,,1772554945664
pick-b,0.49,15.8,normal,,1772554945664
pack,0.489,15.8,normal,,1772554945664
stage-out,0.47,16.2,normal,,1772554945664
dock-c,0.18,,normal,,1772554945664
dock-d,0.157,,normal,,1772554945664
dock-a,0.233,,normal,,1772554949664
dock-b,0.479,16.0,normal,,1772554949664
stage-in,0.311,,normal,,1772554949664
aisle-1-4,0.485,15.9,normal,,1772554949664
aisle-5-8,0.317,,normal,,1772554949664
aisle-9-12,0.16,,normal,,1772554949664
pick-a,0.44,,normal,,1772554949664
pick-b,0.546,14.3,elevated,,1772554949664
pack,0.44,,normal,,1772554949664
stage-out,0.435,,normal,,1772554949664
dock-c,0.239,,normal,,1772554949664
dock-d,0.096,,normal,,1772554949664
dock-a,0.264,,normal,,1772554953664
dock-b,0.499,15.5,normal,,1772554953664
stage-in,0.359,,normal,,1772554953664
aisle-1-4,0.426,,normal,,1772554953664
aisle-5-8,0.349,,normal,,1772554953664
aisle-9-12,0.124,,normal,,1772554953664
pick-a,0.456,16.6,normal,,1772554953664
pick-b,0.553,14.2,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554953664
pack,0.46,16.5,normal,,1772554953664
stage-out,0.52,15.0,elevated,,1772554953664
dock-c,0.131,,normal,,1772554953664
dock-d,0.089,,normal,,1772554953664
dock-a,0.262,,normal,,1772554957664
dock-b,0.493,15.7,normal,,1772554957664
stage-in,0.366,,normal,,1772554957664
aisle-1-4,0.472,16.2,normal,,1772554957664
aisle-5-8,0.307,,normal,,1772554957664
aisle-9-12,0.178,,normal,,1772554957664
pick-a,0.487,15.8,normal,,1772554957664
pick-b,0.425,,normal,,1772554957664
pack,0.488,15.8,normal,,1772554957664
stage-out,0.44,,normal,,1772554957664
dock-c,0.204,,normal,,1772554957664
dock-d,0.148,,normal,,1772554957664
dock-a,0.289,,normal,,1772554961664
dock-b,0.427,,normal,,1772554961664
stage-in,0.305,,normal,,1772554961664
aisle-1-4,0.431,,normal,,1772554961664
aisle-5-8,0.314,,normal,,1772554961664
aisle-9-12,0.161,,normal,,1772554961664
pick-a,0.545,14.4,elevated,,1772554961664
pick-b,0.42,,normal,,1772554961664
pack,0.412,,normal,,1772554961664
stage-out,0.426,,normal,,1772554961664
dock-c,0.181,,normal,,1772554961664
dock-d,0.161,,normal,,1772554961664
dock-a,0.207,,normal,,1772554965664
dock-b,0.517,15.1,elevated,,1772554965664
stage-in,0.326,,normal,,1772554965664
aisle-1-4,0.468,16.3,normal,,1772554965664
aisle-5-8,0.275,,normal,,1772554965664
aisle-9-12,0.128,,normal,,1772554965664
pick-a,0.555,14.1,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554965664
pick-b,0.402,,normal,,1772554965664
pack,0.402,,normal,,1772554965664
stage-out,0.442,,normal,,1772554965664
dock-c,0.171,,normal,,1772554965664
dock-d,0.137,,normal,,1772554965664
dock-a,0.284,,normal,,1772554969664
dock-b,0.423,,normal,,1772554969664
stage-in,0.331,,normal,,1772554969664
aisle-1-4,0.493,15.7,normal,,1772554969664
aisle-5-8,0.283,,normal,,1772554969664
aisle-9-12,0.123,,normal,,1772554969664
pick-a,0.498,15.6,normal,,1772554969664
pick-b,0.357,,normal,,1772554969664
pack,0.485,15.9,normal,,1772554969664
stage-out,0.429,,normal,,1772554969664
dock-c,0.116,,normal,,1772554969664
dock-d,0.173,,normal,,1772554969664
dock-a,0.205,,normal,,1772554973664
dock-b,0.389,,normal,,1772554973664
stage-in,0.242,,normal,,1772554973664
aisle-1-4,0.484,15.9,normal,,1772554973664
aisle-5-8,0.29,,normal,,1772554973664
aisle-9-12,0.125,,normal,,1772554973664
pick-a,0.52,15.0,elevated,,1772554973664
pick-b,0.388,,normal,,1772554973664
pack,0.432,,normal,,1772554973664
stage-out,0.513,15.2,elevated,,1772554973664
dock-c,0.167,,normal,,1772554973664
dock-d,0.217,,normal,,1772554973664
dock-a,0.171,,normal,,1772554977664
dock-b,0.37,,normal,,1772554977664
stage-in,0.262,,normal,,1772554977664
aisle-1-4,0.516,15.1,elevated,,1772554977664
aisle-5-8,0.243,,normal,,1772554977664
aisle-9-12,0.134,,normal,,1772554977664
pick-a,0.551,14.2,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772554977664
pick-b,0.377,,normal,,1772554977664
pack,0.403,,normal,,1772554977664
stage-out,0.501,15.5,elevated,,1772554977664
dock-c,0.196,,normal,,1772554977664
dock-d,0.147,,normal,,1772554977664
dock-a,0.211,,normal,,1772554981664
dock-b,0.399,,normal,,1772554981664
stage-in,0.197,,normal,,1772554981664
aisle-1-4,0.495,15.6,normal,,1772554981664
aisle-5-8,0.272,,normal,,1772554981664
aisle-9-12,0.182,,normal,,1772554981664
pick-a,0.472,16.2,normal,,1772554981664
pick-b,0.429,,normal,,1772554981664
pack,0.366,,normal,,1772554981664
stage-out,0.479,16.0,normal,,1772554981664
dock-c,0.167,,normal,,1772554981664
dock-d,0.23,,normal,,1772554981664
dock-a,0.193,,normal,,1772554985664
dock-b,0.414,,normal,,1772554985664
stage-in,0.242,,normal,,1772554985664
aisle-1-4,0.452,16.7,normal,,1772554985664
aisle-5-8,0.315,,normal,,1772554985664
aisle-9-12,0.153,,normal,,1772554985664
pick-a,0.426,,normal,,1772554985664
pick-b,0.366,,normal,,1772554985664
pack,0.361,,normal,,1772554985664
stage-out,0.472,16.2,normal,,1772554985664
dock-c,0.187,,normal,,1772554985664
dock-d,0.167,,normal,,1772554985664
dock-a,0.159,,normal,,1772554989664
dock-b,0.34,,normal,,1772554989664
stage-in,0.283,,normal,,1772554989664
aisle-1-4,0.417,,normal,,1772554989664
aisle-5-8,0.319,,normal,,1772554989664
aisle-9-12,0.175,,normal,,1772554989664
pick-a,0.447,,normal,,1772554989664
pick-b,0.407,,normal,,1772554989664
pack,0.397,,normal,,1772554989664
stage-out,0.407,,normal,,1772554989664
dock-c,0.206,,normal,,1772554989664
dock-d,0.173,,normal,,1772554989664
dock-a,0.243,,normal,,1772554993664
dock-b,0.345,,normal,,1772554993664
stage-in,0.275,,normal,,1772554993664
aisle-1-4,0.41,,normal,,1772554993664
aisle-5-8,0.338,,normal,,1772554993664
aisle-9-12,0.194,,normal,,1772554993664
pick-a,0.402,,normal,,1772554993664
pick-b,0.458,16.6,normal,,1772554993664
pack,0.343,,normal,,1772554993664
stage-out,0.501,15.5,elevated,,1772554993664
dock-c,0.28,,normal,,1772554993664
dock-d,0.173,,normal,,1772554993664
dock-a,0.186,,normal,,1772554997664
dock-b,0.334,,normal,,1772554997664
stage-in,0.251,,normal,,1772554997664
aisle-1-4,0.454,16.6,normal,,1772554997664
aisle-5-8,0.287,,normal,,1772554997664
aisle-9-12,0.131,,normal,,1772554997664
pick-a,0.402,,normal,,1772554997664
pick-b,0.418,,normal,,1772554997664
pack,0.309,,normal,,1772554997664
stage-out,0.431,,normal,,1772554997664
dock-c,0.233,,normal,,1772554997664
dock-d,0.164,,normal,,1772554997664
dock-a,0.109,,normal,,1772555001664
dock-b,0.341,,normal,,1772555001664
stage-in,0.266,,normal,,1772555001664
aisle-1-4,0.466,16.4,normal,,1772555001664
aisle-5-8,0.331,,normal,,1772555001664
aisle-9-12,0.16,,normal,,1772555001664
pick-a,0.365,,normal,,1772555001664
pick-b,0.477,16.1,normal,,1772555001664
pack,0.377,,normal,,1772555001664
stage-out,0.437,,normal,,1772555001664
dock-c,0.265,,normal,,1772555001664
dock-d,0.144,,normal,,1772555001664
dock-a,0.102,,normal,,1772555005664
dock-b,0.34,,normal,,1772555005664
stage-in,0.302,,normal,,1772555005664
aisle-1-4,0.492,15.7,normal,,1772555005664
aisle-5-8,0.379,,normal,,1772555005664
aisle-9-12,0.18,,normal,,1772555005664
pick-a,0.459,16.5,normal,,1772555005664
pick-b,0.472,16.2,normal,,1772555005664
pack,0.368,,normal,,1772555005664
stage-out,0.406,,normal,,1772555005664
dock-c,0.307,,normal,,1772555005664
dock-d,0.192,,normal,,1772555005664
dock-a,0.115,,normal,,1772555009664
dock-b,0.369,,normal,,1772555009664
stage-in,0.294,,normal,,1772555009664
aisle-1-4,0.511,15.2,elevated,,1772555009664
aisle-5-8,0.384,,normal,,1772555009664
aisle-9-12,0.265,,normal,,1772555009664
pick-a,0.444,,normal,,1772555009664
pick-b,0.502,15.4,elevated,,1772555009664
pack,0.415,,normal,,1772555009664
stage-out,0.418,,normal,,1772555009664
dock-c,0.314,,normal,,1772555009664
dock-d,0.224,,normal,,1772555009664
dock-a,0.168,,normal,,1772555013664
dock-b,0.345,,normal,,1772555013664
stage-in,0.335,,normal,,1772555013664
aisle-1-4,0.476,16.1,normal,,1772555013664
aisle-5-8,0.337,,normal,,1772555013664
aisle-9-12,0.271,,normal,,1772555013664
pick-a,0.456,16.6,normal,,1772555013664
pick-b,0.443,,normal,,1772555013664
pack,0.415,,normal,,1772555013664
stage-out,0.46,16.5,normal,,1772555013664
dock-c,0.321,,normal,,1772555013664
dock-d,0.169,,normal,,1772555013664
dock-a,0.163,,normal,,1772555017664
dock-b,0.385,,normal,,1772555017664
stage-in,0.444,,normal,,1772555017664
aisle-1-4,0.479,16.0,normal,,1772555017664
aisle-5-8,0.32,,normal,,1772555017664
aisle-9-12,0.261,,normal,,1772555017664
pick-a,0.413,,normal,,1772555017664
pick-b,0.485,15.9,normal,,1772555017664
pack,0.415,,normal,,1772555017664
stage-out,0.572,13.7,elevated,"{""add_workers"": 2, ""add_robots"": 0, ""from_zone"": ""auto""}",1772555017664
dock-c,0.32,,normal,,1772555017664
dock-d,0.19,,normal,,1772555017664
dock-a,0.174,,normal,,1772555021664
dock-b,0.38,,normal,,1772555021664
stage-in,0.375,,normal,,1772555021664
aisle-1-4,0.515,15.1,elevated,,1772555021664
aisle-5-8,0.351,,normal,,1772555021664
aisle-9-12,0.207,,normal,,1772555021664
pick-a,0.426,,normal,,1772555021664
pick-b,0.516,15.1,elevated,,1772555021664
pack,0.397,,normal,,1772555021664
stage-out,0.485,15.9,normal,,1772555021664
dock-c,0.304,,normal,,1772555021664
dock-d,0.186,,normal,,1772555021664
dock-a,0.156,,normal,,1772555025664
dock-b,0.362,,normal,,1772555025664
stage-in,0.283,,normal,,1772555025664
aisle-1-4,0.43,,normal,,1772555025664
aisle-5-8,0.267,,normal,,1772555025664
aisle-9-12,0.237,,normal,,1772555025664
pick-a,0.383,,normal,,1772555025664
pick-b,0.501,15.5,elevated,,1772555025664
pack,0.435,,normal,,1772555025664
stage-out,0.532,14.7,elevated,,1772555025664
dock-c,0.344,,normal,,1772555025664
dock-d,0.093,,normal,,1772555025664
dock-a,0.192,,normal,,1772555029664
dock-b,0.384,,normal,,1772555029664
stage-in,0.359,,normal,,1772555029664
aisle-1-4,0.496,15.6,normal,,1772555029664
aisle-5-8,0.316,,normal,,1772555029664
aisle-9-12,0.187,,normal,,1772555029664
pick-a,0.368,,normal,,1772555029664
pick-b,0.47,16.2,normal,,1772555029664
pack,0.379,,normal,,1772555029664
stage-out,0.551,14.2,elevated,"{""add_workers"": 2, ""add_robots"": 0, ""from_zone"": ""auto""}",1772555029664
dock-c,0.307,,normal,,1772555029664
dock-d,0.101,,normal,,1772555029664
dock-a,0.186,,normal,,1772555033664
dock-b,0.412,,normal,,1772555033664
stage-in,0.409,,normal,,1772555033664
aisle-1-4,0.485,15.9,normal,,1772555033664
aisle-5-8,0.328,,normal,,1772555033664
aisle-9-12,0.143,,normal,,1772555033664
pick-a,0.499,15.5,normal,,1772555033664
pick-b,0.5,15.5,elevated,,1772555033664
pack,0.436,,normal,,1772555033664
stage-out,0.506,15.3,elevated,,1772555033664
dock-c,0.356,,normal,,1772555033664
dock-d,0.074,,normal,,1772555033664
dock-a,0.213,,normal,,1772555037664
dock-b,0.372,,normal,,1772555037664
stage-in,0.407,,normal,,1772555037664
aisle-1-4,0.56,14.0,elevated,"{""add_workers"": 2, ""add_robots"": 1, ""from_zone"": ""auto""}",1772555037664
aisle-5-8,0.312,,normal,,1772555037664
aisle-9-12,0.224,,normal,,1772555037664
pick-a,0.525,14.9,elevated,,1772555037664
pick-b,0.489,15.8,normal,,1772555037664
pack,0.354,,normal,,1772555037664
stage-out,0.553,14.2,elevated,"{""add_workers"": 2, ""add_robots"": 0, ""from_zone"": ""auto""}",1772555037664
dock-c,0.313,,normal,,1772555037664
dock-d,0.102,,normal,,1772555037664
dock-a,0.146,,normal,,1772555041664
dock-b,0.446,,normal,,1772555041664
stage-in,0.385,,normal,,1772555041664
aisle-1-4,0.509,15.3,elevated,,1772555041664
aisle-5-8,0.359,,normal,,1772555041664
aisle-9-12,0.198,,normal,,1772555041664
pick-a,0.582,13.5,elevated,"{""add_workers"": 2, ""add_robots"": 0, ""from_zone"": ""auto""}",1772555041664
pick-b,0.535,14.6,elevated,,1772555041664
pack,0.326,,normal,,1772555041664
stage-out,0.476,16.1,normal,,1772555041664
dock-c,0.377,,normal,,1772555041664
dock-d,0.073,,normal,,1772555041664
dock-a,0.143,,normal,,1772555045664
dock-b,0.449,,normal,,1772555045664
stage-in,0.465,16.4,normal,,1772555045664
aisle-1-4,0.476,16.1,normal,,1772555045664
aisle-5-8,0.34,,normal,,1772555045664
aisle-9-12,0.166,,normal,,1772555045664
pick-a,0.582,13.5,elevated,"{""add_workers"": 2, ""add_robots"": 0, ""from_zone"": ""auto""}",1772555045664
pick-b,0.438,,normal,,1772555045664
pack,0.315,,normal,,1772555045664
stage-out,0.422,,normal,,1772555045664
dock-c,0.269,,normal,,1772555045664
dock-d,0.144,,normal,,1772555045664
