zone_id,throughput,utilization,queue,workers,robots,timestamp
dock-a,130,35.5,6,6,0,1772554867664
dock-b,125,77.3,0,5,0,1772554867664
stage-in,121,77.4,16,2,0,1772554867664
aisle-1-4,98,77.2,30,5,0,1772554867664
aisle-5-8,117,30.9,12,5,5,1772554867664
aisle-9-12,113,67.0,2,5,5,1772554867664
pick-a,130,50.1,16,3,2,1772554867664
pick-b,121,55.2,27,3,3,1772554867664
pack,44,73.1,28,8,0,1772554867664
stage-out,128,45.2,30,4,0,1772554867664
dock-c,130,45.0,6,8,0,1772554867664
dock-d,116,38.1,12,5,0,1772554867664
dock-a,130,33.9,6,6,0,1772554869664
dock-b,124,76.1,0,5,0,1772554869664
stage-in,120,78,14,2,0,1772554869664
aisle-1-4,103,75.5,28,5,0,1772554869664
aisle-5-8,115,30.2,15,5,5,1772554869664
aisle-9-12,111,66.9,5,5,5,1772554869664
pick-a,130,48.6,13,3,2,1772554869664
pick-b,117,53.4,30,3,3,1772554869664
pack,47,71.5,28,8,0,1772554869664
stage-out,130,43.5,27,4,0,1772554869664
dock-c,130,45.5,8,8,0,1772554869664
dock-d,115,39.0,13,5,0,1772554869664
dock-a,130,34.9,3,6,0,1772554871664
dock-b,122,77.0,2,5,0,1772554871664
stage-in,124,78,14,2,0,1772554871664
aisle-1-4,106,75.9,30,5,0,1772554871664
aisle-5-8,117,30.0,18,5,5,1772554871664
aisle-9-12,107,67.8,5,5,5,1772554871664
pick-a,130,47.9,11,3,2,1772554871664
pick-b,122,52.9,28,3,3,1772554871664
pack,50,70.7,25,8,0,1772554871664
stage-out,129,43.1,29,4,0,1772554871664
dock-c,130,44.3,6,8,0,1772554871664
dock-d,115,37.8,12,5,0,1772554871664
dock-a,130,34.8,0,6,0,1772554873664
dock-b,124,78,2,5,0,1772554873664
stage-in,120,78,17,2,0,1772554873664
aisle-1-4,105,76.2,29,5,0,1772554873664
aisle-5-8,117,31.6,19,5,5,1772554873664
aisle-9-12,106,69.6,7,5,5,1772554873664
pick-a,130,48.1,9,3,2,1772554873664
pick-b,121,54.2,28,3,3,1772554873664
pack,55,72.4,26,8,0,1772554873664
stage-out,127,41.5,27,4,0,1772554873664
dock-c,130,42.9,4,8,0,1772554873664
dock-d,120,36.8,11,5,0,1772554873664
dock-a,130,35.8,0,6,0,1772554875664
dock-b,126,76.2,3,5,0,1772554875664
stage-in,116,78,15,2,0,1772554875664
aisle-1-4,101,78,30,5,0,1772554875664
aisle-5-8,119,33.5,17,5,5,1772554875664
aisle-9-12,110,71.2,7,5,5,1772554875664
pick-a,130,48.3,9,3,2,1772554875664
pick-b,117,55.3,30,3,3,1772554875664
pack,52,71.4,25,8,0,1772554875664
stage-out,124,41.5,28,4,0,1772554875664
dock-c,127,42.6,4,8,0,1772554875664
dock-d,123,38.6,12,5,0,1772554875664
dock-a,130,35.7,2,6,0,1772554877664
dock-b,125,74.7,5,5,0,1772554877664
stage-in,117,78,15,2,0,1772554877664
aisle-1-4,99,78,28,5,0,1772554877664
aisle-5-8,123,33.8,15,5,5,1772554877664
aisle-9-12,109,71.9,4,5,5,1772554877664
pick-a,126,47.9,7,3,2,1772554877664
pick-b,122,55.9,30,3,3,1772554877664
pack,52,71.8,28,8,0,1772554877664
stage-out,125,41.7,30,4,0,1772554877664
dock-c,130,41.1,1,8,0,1772554877664
dock-d,126,37.6,10,5,0,1772554877664
dock-a,126,37.5,3,6,0,1772554879664
dock-b,129,76.3,7,5,0,1772554879664
stage-in,120,76.3,14,2,0,1772554879664
aisle-1-4,103,78,30,5,0,1772554879664
aisle-5-8,123,34.8,15,5,5,1772554879664
aisle-9-12,111,70.0,1,5,5,1772554879664
pick-a,124,47.0,4,3,2,1772554879664
pick-b,123,55.5,30,3,3,1772554879664
pack,54,69.9,27,8,0,1772554879664
stage-out,128,40.9,28,4,0,1772554879664
dock-c,126,40.6,0,8,0,1772554879664
dock-d,126,38.9,12,5,0,1772554879664
dock-a,128,36.4,5,6,0,1772554881664
dock-b,130,75.8,9,5,0,1772554881664
stage-in,125,77.9,15,2,0,1772554881664
aisle-1-4,104,76.6,30,5,0,1772554881664
aisle-5-8,124,36.4,13,5,5,1772554881664
aisle-9-12,108,69.2,0,5,5,1772554881664
pick-a,127,47.0,3,3,2,1772554881664
pick-b,120,57.3,29,3,3,1772554881664
pack,59,67.9,29,8,0,1772554881664
stage-out,130,42.7,25,4,0,1772554881664
dock-c,130,41.1,0,8,0,1772554881664
dock-d,130,40.6,9,5,0,1772554881664
dock-a,130,35.3,3,6,0,1772554883664
dock-b,130,77.2,8,5,0,1772554883664
stage-in,124,78,17,2,0,1772554883664
aisle-1-4,102,75.8,30,5,0,1772554883664
aisle-5-8,120,34.6,13,5,5,1772554883664
aisle-9-12,104,69.1,2,5,5,1772554883664
pick-a,130,45.4,3,3,2,1772554883664
pick-b,124,57.0,29,3,3,1772554883664
pack,61,68.8,26,8,0,1772554883664
stage-out,130,44.6,26,4,0,1772554883664
dock-c,127,42.4,0,8,0,1772554883664
dock-d,128,41.9,12,5,0,1772554883664
dock-a,130,35.3,3,6,0,1772554885664
dock-b,130,77.2,11,5,0,1772554885664
stage-in,127,78,16,2,0,1772554885664
aisle-1-4,106,76.1,29,5,0,1772554885664
aisle-5-8,120,34.0,12,5,5,1772554885664
aisle-9-12,108,70.3,4,5,5,1772554885664
pick-a,130,46.5,5,3,2,1772554885664
pick-b,125,55.9,30,3,3,1772554885664
pack,58,68.0,28,8,0,1772554885664
stage-out,127,46.5,29,4,0,1772554885664
dock-c,127,42.2,1,8,0,1772554885664
dock-d,130,43.1,13,5,0,1772554885664
dock-a,130,35.4,3,6,0,1772554887664
dock-b,128,77.7,11,5,0,1772554887664
stage-in,130,76.3,15,2,0,1772554887664
aisle-1-4,103,76.9,26,5,0,1772554887664
aisle-5-8,117,33.4,13,5,5,1772554887664
aisle-9-12,108,68.5,2,5,5,1772554887664
pick-a,130,47.6,2,3,2,1772554887664
pick-b,129,55.8,30,3,3,1772554887664
pack,60,68.9,28,8,0,1772554887664
stage-out,130,47.3,29,4,0,1772554887664
dock-c,130,43.6,0,8,0,1772554887664
dock-d,129,43.6,12,5,0,1772554887664
dock-a,130,36.8,0,6,0,1772554889664
dock-b,129,78,14,5,0,1772554889664
stage-in,129,75.1,13,2,0,1772554889664
aisle-1-4,99,77.2,26,5,0,1772554889664
aisle-5-8,120,33.0,13,5,5,1772554889664
aisle-9-12,112,69.9,0,5,5,1772554889664
pick-a,130,49.5,5,3,2,1772554889664
pick-b,127,56.2,29,3,3,1772554889664
pack,56,70.6,28,8,0,1772554889664
stage-out,130,47.9,30,4,0,1772554889664
dock-c,129,42.8,2,8,0,1772554889664
dock-d,130,42.0,10,5,0,1772554889664
dock-a,130,35.7,0,6,0,1772554891664
dock-b,130,76.8,11,5,0,1772554891664
stage-in,127,75.7,16,2,0,1772554891664
aisle-1-4,104,76.9,29,5,0,1772554891664
aisle-5-8,123,31.3,12,5,5,1772554891664
aisle-9-12,113,68.5,0,5,5,1772554891664
pick-a,128,50.2,8,3,2,1772554891664
pick-b,124,56.7,28,3,3,1772554891664
pack,53,69.0,26,8,0,1772554891664
stage-out,129,47.7,29,4,0,1772554891664
dock-c,130,44.6,0,8,0,1772554891664
dock-d,130,41.3,8,5,0,1772554891664
dock-a,130,33.9,2,6,0,1772554893664
dock-b,130,75.4,10,5,0,1772554893664
stage-in,126,76.4,14,2,0,1772554893664
aisle-1-4,106,77.7,28,5,0,1772554893664
aisle-5-8,122,33.0,10,5,5,1772554893664
aisle-9-12,118,66.5,2,5,5,1772554893664
pick-a,126,50.6,8,3,2,1772554893664
pick-b,125,57.4,27,3,3,1772554893664
pack,55,67.7,23,8,0,1772554893664
stage-out,128,48.1,29,4,0,1772554893664
dock-c,128,43.1,0,8,0,1772554893664
dock-d,130,40.7,7,5,0,1772554893664
dock-a,130,34.6,0,6,0,1772554895664
dock-b,130,76.5,13,5,0,1772554895664
stage-in,125,77.0,16,2,0,1772554895664
aisle-1-4,106,77.7,28,5,0,1772554895664
aisle-5-8,122,32.4,13,5,5,1772554895664
aisle-9-12,116,65.6,0,5,5,1772554895664
pick-a,122,49.9,8,3,2,1772554895664
pick-b,124,58.2,27,3,3,1772554895664
pack,54,68.6,23,8,0,1772554895664
stage-out,130,47.4,29,4,0,1772554895664
dock-c,124,45.0,1,8,0,1772554895664
dock-d,130,39.0,6,5,0,1772554895664
dock-a,128,35.3,0,7,0,1772554897664
dock-b,130,75.2,16,5,0,1772554897664
stage-in,129,75.0,16,2,0,1772554897664
aisle-1-4,107,77.9,30,5,1,1772554897664
aisle-5-8,125,33.7,16,5,5,1772554897664
aisle-9-12,118,67.1,3,4,5,1772554897664
pick-a,125,50.1,10,3,2,1772554897664
pick-b,121,57.7,29,3,3,1772554897664
pack,55,66.8,26,8,0,1772554897664
stage-out,130,47.2,30,3,0,1772554897664
dock-c,121,46.7,0,8,0,1772554897664
dock-d,130,38.6,6,6,0,1772554897664
dock-a,128,34.7,0,7,0,1772554899664
dock-b,128,75.1,14,5,0,1772554899664
stage-in,127,73.3,15,2,0,1772554899664
aisle-1-4,107,78,30,5,1,1772554899664
aisle-5-8,124,33.8,19,5,5,1772554899664
aisle-9-12,118,67.1,5,4,5,1772554899664
pick-a,122,51.9,13,3,2,1772554899664
pick-b,119,57.1,29,3,3,1772554899664
pack,52,68.7,24,8,0,1772554899664
stage-out,130,48.3,28,3,0,1772554899664
dock-c,119,46.8,1,8,0,1772554899664
dock-d,130,38.8,3,6,0,1772554899664
dock-a,128,35.0,2,7,0,1772554901664
dock-b,126,75.6,13,5,0,1772554901664
stage-in,130,71.7,15,2,0,1772554901664
aisle-1-4,103,78,27,5,1,1772554901664
aisle-5-8,127,33.5,21,5,5,1772554901664
aisle-9-12,118,65.5,2,4,5,1772554901664
pick-a,125,50.1,10,3,2,1772554901664
pick-b,115,56.8,30,3,3,1772554901664
pack,54,69.4,24,8,0,1772554901664
stage-out,130,47.7,25,3,0,1772554901664
dock-c,123,47.8,0,8,0,1772554901664
dock-d,127,40.0,0,6,0,1772554901664
dock-a,130,35.0,5,7,0,1772554903664
dock-b,124,76.8,16,5,0,1772554903664
stage-in,128,70.1,15,2,0,1772554903664
aisle-1-4,105,77.4,28,5,1,1772554903664
aisle-5-8,130,33.6,23,5,5,1772554903664
aisle-9-12,118,66.0,1,4,5,1772554903664
pick-a,129,48.4,13,3,2,1772554903664
pick-b,116,57.2,30,3,3,1772554903664
pack,56,70.8,23,8,0,1772554903664
stage-out,130,46.3,22,3,0,1772554903664
dock-c,124,47.4,0,8,0,1772554903664
dock-d,128,41.9,0,6,0,1772554903664
dock-a,126,34.8,7,7,0,1772554905664
dock-b,125,77.0,19,5,0,1772554905664
stage-in,130,69.0,13,2,0,1772554905664
aisle-1-4,106,77.2,29,5,1,1772554905664
aisle-5-8,126,33.2,25,5,5,1772554905664
aisle-9-12,116,65.3,2,4,5,1772554905664
pick-a,130,48.5,16,3,2,1772554905664
pick-b,113,59.0,30,3,3,1772554905664
pack,56,69.6,24,8,0,1772554905664
stage-out,130,45.8,20,3,0,1772554905664
dock-c,124,45.7,0,8,0,1772554905664
dock-d,126,41.8,0,6,0,1772554905664
dock-a,130,35.6,6,7,0,1772554907664
dock-b,122,77.5,22,5,0,1772554907664
stage-in,130,69.9,13,2,0,1772554907664
aisle-1-4,110,76.9,27,5,1,1772554907664
aisle-5-8,130,31.5,24,5,5,1772554907664
aisle-9-12,120,67.2,0,4,5,1772554907664
pick-a,130,48.4,15,3,2,1772554907664
pick-b,114,60.2,28,3,3,1772554907664
pack,59,68.6,22,8,0,1772554907664
stage-out,130,45.2,18,3,0,1772554907664
dock-c,121,46.9,0,8,0,1772554907664
dock-d,123,43.0,0,6,0,1772554907664
dock-a,127,33.8,6,7,0,1772554909664
dock-b,119,77.2,19,5,0,1772554909664
stage-in,129,68.1,11,2,0,1772554909664
aisle-1-4,111,78,30,5,1,1772554909664
aisle-5-8,130,31.4,24,5,5,1772554909664
aisle-9-12,117,65.5,0,4,5,1772554909664
pick-a,129,50.4,13,3,2,1772554909664
pick-b,110,59.2,29,3,3,1772554909664
pack,62,66.7,23,8,0,1772554909664
stage-out,130,46.8,21,3,0,1772554909664
dock-c,123,48.8,0,8,0,1772554909664
dock-d,121,42.6,0,6,0,1772554909664
dock-a,123,33.3,5,7,0,1772554911664
dock-b,121,75.8,21,5,0,1772554911664
stage-in,130,69.7,11,2,0,1772554911664
aisle-1-4,112,76.3,28,5,1,1772554911664
aisle-5-8,130,31.3,25,5,5,1772554911664
aisle-9-12,113,65.2,0,4,5,1772554911664
pick-a,130,50.7,16,3,2,1772554911664
pick-b,107,58.8,29,3,3,1772554911664
pack,64,65.1,26,8,0,1772554911664
stage-out,128,46.9,23,3,0,1772554911664
dock-c,124,49.9,2,8,0,1772554911664
dock-d,117,41.2,0,6,0,1772554911664
dock-a,119,32.9,8,7,0,1772554913664
dock-b,125,76.2,24,5,0,1772554913664
stage-in,130,68.3,10,2,0,1772554913664
aisle-1-4,108,77.5,27,5,1,1772554913664
aisle-5-8,128,30.8,22,5,5,1772554913664
aisle-9-12,113,65.6,0,4,5,1772554913664
pick-a,130,49.5,15,3,2,1772554913664
pick-b,112,58.6,27,3,3,1772554913664
pack,65,64.1,25,8,0,1772554913664
stage-out,130,48.9,21,3,0,1772554913664
dock-c,125,48.6,4,8,0,1772554913664
dock-d,118,40.9,1,6,0,1772554913664
dock-a,123,32.1,10,7,0,1772554915664
dock-b,121,76.2,21,5,0,1772554915664
stage-in,127,68.1,10,2,0,1772554915664
aisle-1-4,107,78,27,5,1,1772554915664
aisle-5-8,130,30,24,5,5,1772554915664
aisle-9-12,110,65.1,0,4,5,1772554915664
pick-a,130,51.2,15,3,2,1772554915664
pick-b,110,58.8,24,3,3,1772554915664
pack,63,64.4,24,8,0,1772554915664
stage-out,130,48.3,24,3,0,1772554915664
dock-c,124,46.7,1,8,0,1772554915664
dock-d,123,41.1,1,6,0,1772554915664
dock-a,122,33.6,10,7,0,1772554917664
dock-b,123,77.4,18,5,0,1772554917664
stage-in,128,68.2,9,2,0,1772554917664
aisle-1-4,108,78,30,5,1,1772554917664
aisle-5-8,127,30,25,5,5,1772554917664
aisle-9-12,107,63.4,2,4,5,1772554917664
pick-a,130,52.2,16,3,2,1772554917664
pick-b,109,60.7,22,3,3,1772554917664
pack,62,63.0,25,8,0,1772554917664
stage-out,130,50.1,21,3,0,1772554917664
dock-c,125,47.2,3,8,0,1772554917664
dock-d,124,40.5,1,6,0,1772554917664
dock-a,119,33.5,11,7,0,1772554919664
dock-b,123,78,15,5,0,1772554919664
stage-in,125,68.5,9,2,0,1772554919664
aisle-1-4,112,78,27,5,1,1772554919664
aisle-5-8,124,30,22,5,5,1772554919664
aisle-9-12,112,61.5,4,4,5,1772554919664
pick-a,130,51.0,16,3,2,1772554919664
pick-b,105,62.3,19,3,3,1772554919664
pack,67,64.5,25,8,0,1772554919664
stage-out,130,49.9,22,3,0,1772554919664
dock-c,123,47.7,3,8,0,1772554919664
dock-d,124,40.5,2,6,0,1772554919664
dock-a,118,35.4,9,7,0,1772554921664
dock-b,125,77.8,15,5,0,1772554921664
stage-in,122,66.9,9,2,0,1772554921664
aisle-1-4,117,78,24,5,1,1772554921664
aisle-5-8,126,30.8,22,5,5,1772554921664
aisle-9-12,114,61.0,6,4,5,1772554921664
pick-a,127,52.9,19,3,2,1772554921664
pick-b,108,60.7,22,3,3,1772554921664
pack,71,64.3,26,8,0,1772554921664
stage-out,128,48.1,22,3,0,1772554921664
dock-c,127,49.1,4,8,0,1772554921664
dock-d,123,40.4,3,6,0,1772554921664
dock-a,121,34.8,8,7,0,1772554923664
dock-b,130,78,12,5,0,1772554923664
stage-in,127,65.1,7,2,0,1772554923664
aisle-1-4,120,78,22,5,1,1772554923664
aisle-5-8,126,31.6,22,5,5,1772554923664
aisle-9-12,114,61.1,7,4,5,1772554923664
pick-a,128,51.4,20,3,2,1772554923664
pick-b,109,59.1,22,3,3,1772554923664
pack,70,64.0,24,8,0,1772554923664
stage-out,125,47.0,23,3,0,1772554923664
dock-c,129,51.1,2,8,0,1772554923664
dock-d,120,38.8,3,6,0,1772554923664
dock-a,120,36.0,7,7,0,1772554925664
dock-b,130,78,10,5,0,1772554925664
stage-in,129,65.4,6,2,0,1772554925664
aisle-1-4,123,78,23,5,1,1772554925664
aisle-5-8,126,30.6,24,5,5,1772554925664
aisle-9-12,113,59.9,7,4,5,1772554925664
pick-a,130,49.5,20,3,2,1772554925664
pick-b,106,59.9,25,3,3,1772554925664
pack,73,63.6,21,8,0,1772554925664
stage-out,124,46.3,21,3,0,1772554925664
dock-c,128,49.4,0,8,0,1772554925664
dock-d,123,39.6,6,6,0,1772554925664
dock-a,125,35.9,4,7,0,1772554927664
dock-b,126,77.0,12,5,0,1772554927664
stage-in,128,67.2,7,2,0,1772554927664
aisle-1-4,128,77.2,20,5,1,1772554927664
aisle-5-8,125,30.5,24,5,5,1772554927664
aisle-9-12,110,57.9,8,4,5,1772554927664
pick-a,126,48.0,22,3,2,1772554927664
pick-b,108,58.4,25,3,3,1772554927664
pack,69,64.3,23,8,0,1772554927664
stage-out,128,44.6,22,3,0,1772554927664
dock-c,129,50.2,1,8,0,1772554927664
dock-d,127,39.1,7,6,0,1772554927664
dock-a,127,37.0,7,7,0,1772554929664
dock-b,128,76.6,12,5,0,1772554929664
stage-in,128,67.5,6,2,0,1772554929664
aisle-1-4,125,76.1,22,5,1,1772554929664
aisle-5-8,130,30.8,27,5,5,1772554929664
aisle-9-12,115,58.1,6,4,5,1772554929664
pick-a,129,49.2,24,3,2,1772554929664
pick-b,107,57.0,25,3,3,1772554929664
pack,72,64.0,25,8,0,1772554929664
stage-out,130,45.9,20,3,0,1772554929664
dock-c,130,50.3,4,8,0,1772554929664
dock-d,129,37.8,9,6,0,1772554929664
dock-a,130,38.0,10,7,0,1772554931664
dock-b,128,76.2,14,5,0,1772554931664
stage-in,125,65.6,8,2,0,1772554931664
aisle-1-4,126,74.1,25,5,1,1772554931664
aisle-5-8,130,32.3,26,5,5,1772554931664
aisle-9-12,118,56.7,6,4,5,1772554931664
pick-a,130,48.9,24,3,2,1772554931664
pick-b,107,56.3,24,3,3,1772554931664
pack,76,66.0,28,8,0,1772554931664
stage-out,130,46.1,23,3,0,1772554931664
dock-c,126,49.3,6,8,0,1772554931664
dock-d,128,37.2,7,6,0,1772554931664
dock-a,130,38.2,10,7,0,1772554933664
dock-b,130,77.1,12,5,0,1772554933664
stage-in,124,64.4,9,2,0,1772554933664
aisle-1-4,130,73.9,27,5,1,1772554933664
aisle-5-8,127,32.1,25,5,5,1772554933664
aisle-9-12,119,54.7,4,4,5,1772554933664
pick-a,129,50.3,24,3,2,1772554933664
pick-b,104,56.3,24,3,3,1772554933664
pack,74,67.9,28,8,0,1772554933664
stage-out,130,44.5,26,3,0,1772554933664
dock-c,126,50.6,4,8,0,1772554933664
dock-d,126,38.7,4,6,0,1772554933664
dock-a,130,38.7,13,7,0,1772554935664
dock-b,127,76.5,13,5,0,1772554935664
stage-in,128,65.0,12,2,0,1772554935664
aisle-1-4,126,74.5,25,5,1,1772554935664
aisle-5-8,130,31.6,23,5,5,1772554935664
aisle-9-12,118,55.7,1,4,5,1772554935664
pick-a,128,50.9,25,3,2,1772554935664
pick-b,103,58.1,27,3,3,1772554935664
pack,71,66.3,26,8,0,1772554935664
stage-out,130,45.7,25,3,0,1772554935664
dock-c,125,52.4,1,8,0,1772554935664
dock-d,129,39.1,3,6,0,1772554935664
dock-a,130,39.8,15,7,0,1772554937664
dock-b,128,78,16,5,0,1772554937664
stage-in,126,63.7,15,2,0,1772554937664
aisle-1-4,130,74.8,27,5,1,1772554937664
aisle-5-8,127,33.5,25,5,5,1772554937664
aisle-9-12,122,56.4,4,4,5,1772554937664
pick-a,124,52.5,28,3,2,1772554937664
pick-b,101,59.4,25,3,3,1772554937664
pack,67,66.3,29,8,0,1772554937664
stage-out,129,46.7,25,3,0,1772554937664
dock-c,125,54.4,2,8,0,1772554937664
dock-d,126,39.1,5,6,0,1772554937664
dock-a,130,41.6,13,7,0,1772554939664
dock-b,129,77.6,14,5,0,1772554939664
stage-in,129,64.6,16,2,0,1772554939664
aisle-1-4,130,75.8,25,5,1,1772554939664
aisle-5-8,130,33.7,28,5,5,1772554939664
aisle-9-12,123,55.1,3,4,5,1772554939664
pick-a,120,53.0,30,3,2,1772554939664
pick-b,103,58.8,26,3,3,1772554939664
pack,69,65.5,30,8,0,1772554939664
stage-out,130,44.8,23,3,0,1772554939664
dock-c,125,54.2,0,8,0,1772554939664
dock-d,125,40.6,3,6,0,1772554939664
dock-a,130,41.7,13,7,0,1772554941664
dock-b,130,77.3,15,5,0,1772554941664
stage-in,128,64.9,17,2,0,1772554941664
aisle-1-4,130,74.0,26,5,1,1772554941664
aisle-5-8,128,31.9,26,5,5,1772554941664
aisle-9-12,124,56.9,0,4,5,1772554941664
pick-a,123,51.0,27,3,2,1772554941664
pick-b,104,59.1,24,3,3,1772554941664
pack,66,67.3,29,8,0,1772554941664
stage-out,130,45.4,25,3,0,1772554941664
dock-c,128,54.3,1,8,0,1772554941664
dock-d,126,38.6,4,6,0,1772554941664
dock-a,126,42.9,15,7,0,1772554943664
dock-b,126,77.4,16,5,0,1772554943664
stage-in,128,65.9,16,2,0,1772554943664
aisle-1-4,130,72.7,24,5,1,1772554943664
aisle-5-8,125,33.9,26,5,5,1772554943664
aisle-9-12,129,55.7,1,4,5,1772554943664
pick-a,120,51.7,25,3,2,1772554943664
pick-b,101,57.2,23,3,3,1772554943664
pack,63,67.4,30,8,0,1772554943664
stage-out,128,46.5,27,3,0,1772554943664
dock-c,127,54.2,0,8,0,1772554943664
dock-d,130,39.9,5,6,0,1772554943664
dock-a,126,44.8,15,7,0,1772554945664
dock-b,130,76.5,19,5,0,1772554945664
stage-in,130,67.7,13,2,0,1772554945664
aisle-1-4,130,73.3,25,5,1,1772554945664
aisle-5-8,123,35.5,29,5,5,1772554945664
aisle-9-12,125,57.3,0,4,5,1772554945664
pick-a,119,50.4,27,3,2,1772554945664
pick-b,105,55.5,26,3,3,1772554945664
pack,68,66.3,30,8,0,1772554945664
stage-out,127,45.6,24,3,0,1772554945664
dock-c,126,55.1,3,8,0,1772554945664
dock-d,130,39.7,7,6,0,1772554945664
dock-a,128,44.1,18,7,0,1772554947664
dock-b,130,78,22,5,0,1772554947664
stage-in,130,66.3,10,2,0,1772554947664
aisle-1-4,130,74.8,23,5,1,1772554947664
aisle-5-8,128,33.6,26,5,5,1772554947664
aisle-9-12,125,58.0,1,4,5,1772554947664
pick-a,115,49.5,24,3,2,1772554947664
pick-b,110,54.2,27,3,3,1772554947664
pack,72,67.8,28,8,0,1772554947664
stage-out,123,44.8,25,3,0,1772554947664
dock-c,129,54.6,4,8,0,1772554947664
dock-d,130,40.8,4,6,0,1772554947664
dock-a,126,42.4,16,7,0,1772554949664
dock-b,130,77.6,24,5,0,1772554949664
stage-in,130,66.5,8,2,0,1772554949664
aisle-1-4,126,76.1,22,5,1,1772554949664
aisle-5-8,128,32.3,23,5,5,1772554949664
aisle-9-12,124,56.3,0,4,5,1772554949664
pick-a,118,49.5,21,3,2,1772554949664
pick-b,107,55.2,27,3,3,1772554949664
pack,69,67.4,30,8,0,1772554949664
stage-out,123,45.5,22,3,0,1772554949664
dock-c,128,52.9,5,8,0,1772554949664
dock-d,130,40.8,1,6,0,1772554949664
dock-a,125,40.9,14,7,0,1772554951664
dock-b,127,78,23,5,0,1772554951664
stage-in,128,66.4,9,2,0,1772554951664
aisle-1-4,123,74.3,21,5,1,1772554951664
aisle-5-8,130,32.4,22,5,5,1772554951664
aisle-9-12,122,55.7,0,4,5,1772554951664
pick-a,122,48.4,23,3,2,1772554951664
pick-b,104,53.3,28,3,3,1772554951664
pack,69,69.2,29,8,0,1772554951664
stage-out,125,46.2,24,3,0,1772554951664
dock-c,126,51.6,4,8,0,1772554951664
dock-d,130,42.4,0,6,0,1772554951664
dock-a,125,39.3,17,7,0,1772554953664
dock-b,130,76.3,26,5,0,1772554953664
stage-in,129,67.6,8,2,0,1772554953664
aisle-1-4,123,73.0,21,5,1,1772554953664
aisle-5-8,128,32.0,23,5,5,1772554953664
aisle-9-12,121,54.2,0,4,5,1772554953664
pick-a,126,48.6,26,3,2,1772554953664
pick-b,103,54.9,27,3,3,1772554953664
pack,74,69.6,30,8,0,1772554953664
stage-out,126,44.6,27,3,0,1772554953664
dock-c,123,51.5,1,8,0,1772554953664
dock-d,127,41.5,0,6,0,1772554953664
dock-a,123,40.7,16,7,0,1772554955664
dock-b,130,76.7,26,5,0,1772554955664
stage-in,127,69.4,10,2,0,1772554955664
aisle-1-4,120,73.2,21,5,1,1772554955664
aisle-5-8,130,32.7,22,5,5,1772554955664
aisle-9-12,126,53.7,0,4,5,1772554955664
pick-a,130,47.7,28,3,2,1772554955664
pick-b,108,53.8,27,3,3,1772554955664
pack,74,69.3,30,8,0,1772554955664
stage-out,128,42.8,27,3,0,1772554955664
dock-c,123,53.4,2,8,0,1772554955664
dock-d,129,42.8,0,6,0,1772554955664
dock-a,121,39.3,15,7,0,1772554957664
dock-b,128,77.0,28,5,0,1772554957664
stage-in,130,67.8,7,2,0,1772554957664
aisle-1-4,119,71.3,23,4,2,1772554957664
aisle-5-8,130,34.3,23,6,5,1772554957664
aisle-9-12,122,51.7,0,5,4,1772554957664
pick-a,130,46.2,29,3,1,1772554957664
pick-b,104,53.5,26,4,3,1772554957664
pack,74,68.4,30,8,0,1772554957664
stage-out,126,44.0,25,4,0,1772554957664
dock-c,120,54.9,0,8,0,1772554957664
dock-d,125,41.9,2,5,0,1772554957664
dock-a,121,40.2,16,7,0,1772554959664
dock-b,124,75.4,27,5,0,1772554959664
stage-in,130,69.1,8,2,0,1772554959664
aisle-1-4,118,71.0,21,4,2,1772554959664
aisle-5-8,130,36.2,21,6,5,1772554959664
aisle-9-12,120,51.6,0,5,4,1772554959664
pick-a,130,48.2,29,3,1,1772554959664
pick-b,103,54.5,23,4,3,1772554959664
pack,74,69.9,30,8,0,1772554959664
stage-out,125,45.8,25,4,0,1772554959664
dock-c,120,54.7,0,8,0,1772554959664
dock-d,125,42.6,1,5,0,1772554959664
dock-a,124,41.8,16,7,0,1772554961664
dock-b,120,74.9,24,5,0,1772554961664
stage-in,127,68.6,6,2,0,1772554961664
aisle-1-4,119,70.0,22,4,2,1772554961664
aisle-5-8,130,37.6,23,6,5,1772554961664
aisle-9-12,119,52.7,1,5,4,1772554961664
pick-a,130,46.7,30,3,1,1772554961664
pick-b,103,54.8,22,4,3,1772554961664
pack,76,68.7,30,8,0,1772554961664
stage-out,129,44.1,24,4,0,1772554961664
dock-c,121,53.0,2,8,0,1772554961664
dock-d,130,42.8,3,5,0,1772554961664
dock-a,125,42.9,16,7,0,1772554963664
dock-b,119,76.3,24,5,0,1772554963664
stage-in,130,68.8,8,2,0,1772554963664
aisle-1-4,120,71.1,21,4,2,1772554963664
aisle-5-8,130,37.3,20,6,5,1772554963664
aisle-9-12,117,51.4,1,5,4,1772554963664
pick-a,130,48.5,29,3,1,1772554963664
pick-b,100,54.5,22,4,3,1772554963664
pack,78,66.9,30,8,0,1772554963664
stage-out,130,44.9,21,4,0,1772554963664
dock-c,123,51.9,0,8,0,1772554963664
dock-d,129,41.0,4,5,0,1772554963664
dock-a,123,41.2,13,7,0,1772554965664
dock-b,117,75.2,27,5,0,1772554965664
stage-in,130,69.4,9,2,0,1772554965664
aisle-1-4,125,72.8,22,4,2,1772554965664
aisle-5-8,130,36.0,20,6,5,1772554965664
aisle-9-12,120,50.8,1,5,4,1772554965664
